StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Unnamed: 12
1077.0,6.8,,1.0,0.0,85.0,4.3,Y,,,, NotPlaced ,
2395.0,approx 8.6,1.0,3.0,2.0,88.0,4.6,F,,72.0,83.0, Yes ,
8951.0,missing,2.0,3.0,2.0,Score: 83.0,4.7,Yes,Yes,83.0,, Idle ,
4301.0,7.7,One,3.0,1.0,Score: 79.0,4.4,,Yes,70.0,84.0, NotPlaced ,
8980.0,,2.0,,0.0,87.0,4.7,0,Yes,76.0,, Not Placed ,
7515.0,7.4,1.0,1.0,1.0,70.0,4.0,N,Yes,57.0,, Yes ,
9783.0,75.0,1.0,1.0,0.0,81.0,4.7,,Yes,,64.0, Placed ,
,6.5,One,,1.0,,3.7,,No,62.0,65.0, placed ,
3823.0,7.2,2.0,3.0,0.0,,4.3,no,Yes,,82.0, NotPlaced ,
,approx 7.5,,,0.0,70.0,,no,No,55.0,, NotPlaced ,
650.0,missing,0.0,1.0,2.0,74.0,4.6,,Yes,,67.0, Unplaced ,
2261.0,7.6/10,One,2.0,0.0,85.0,4.6,No,Yes,,73.0, PLACED ,
9526.0,7.5,,2.0,1.0,76.0%,4.3,No,,,67.0, Placed ,
,7.5,1.0,2.0,2.0,78.0%,4.5,False,Yes,66.0,78.0, NotPlaced ,
4330.0,,Two,3.0,2.0,,4.2,True,,73.0,,,
,,2.0,1.0,1.0,69.0,3.8,No,Yes,,61.0, Idle ,
3079.0,6.5,2.0,3.0,2.0,79.0,3.7,Yes,Yes,57.0,68.0, placed ,
9476.0,7.5,1.0,1.0,1.0,,,True,Yes,,66.0, Placed ,
,7.5,One,2.0,1.0,-1,,no,No,63.0,63.0, Unemployed ,
9820.0,7.2,One,2.0,0.0,-1,,N,Yes,55.0,71.0, Idle ,
,83.0,,,,90.0,4.8,no,,84.0,83.0, Yes ,
1782.0,84.0,Two,,2.0,,4.5,,Yes,57.0,64.0, Placed ,
8982.0,,,3.0,0.0,81.0,4.8,0,No,,80.0, Unplaced ,
8134.0,,1.0,,0.0,69.0,,No,Yes,55.0,68.0,,
5426.0,7.8,2.0,3.0,2.0,86.0,4.8,No,,85.0,84.0, Placed ,
5928.0,7.1,2.0,,,-1,4.7,Yes,Yes,70.0,83.0, Placed ,
946.0,7.7,0.0,1.0,0.0,67.0,3.5,No,,55.0,61.0, Unemployed ,
,7.3,Zero,1.0,1.0,72.0,3.6,No,Yes,59.0,67.0, Unemployed ,
9838.0,8.7,2.0,1.0,1.0,63.0,4.0,0,Yes,60.0,65.0, NotPlaced ,
,8.3,2.0,3.0,2.0,Score: 90.0,4.8,Yes,Yes,71.0,84.0,,
,7.5,0.0,,1.0,64.0,,No,Yes,55.0,, NotPlaced ,
,,2.0,3.0,,90.0,4.8,T,,,, PLACED ,
2675.0,8.1,1.0,,1.0,-1,,True,Yes,58.0,63.0, Employed ,
111.0,8.0,One,,3.0,84.0,4.0,0,Yes,,61.0, No ,
,6.5,1.0,1.0,,80.0,4.4,No,Yes,,68.0, Placed ,
2294.0,6.5,1.0,1.0,0.0,,,No,Yes,,69.0, Not Placed ,
4904.0,missing,One,1.0,1.0,67.0,3.4,0,No,56.0,,,
,,2.0,,,78.0,4.7,False,Yes,78.0,, placed ,
8866.0,7.7,,3.0,2.0,90.0,4.8,no,Yes,87.0,88.0,,
,8.0,,1.0,0.0,83.0,4.7,No,,60.0,87.0, Placed ,
7193.0,8.5,2.0,3.0,2.0,90.0,,T,Yes,82.0,,,
2442.0,8.4,2.0,3.0,2.0,90.0,4.5,,Yes,83.0,86.0,,
,7.7,1.0,3.0,2.0,85.0,,1,,80.0,86.0,,
6769.0,,1.0,2.0,0.0,70.0,,yes,Yes,72.0,81.0, PLACED ,
,8.2,Two,3.0,,90.0%,,yes,Yes,89.0,, placed ,
9859.0,7.5/10,1.0,3.0,2.0,Score: 90.0,4.8,,Yes,74.0,,,
204.0,82.0,Zero,,1.0,,4.5,Y,Yes,,, Placed ,
4333.0,7.5,1.0,2.0,,,4.8,,Yes,74.0,,,
4310.0,-6.5,One,,1.0,74.0,4.0,No,No,87.0,67.0,,
7101.0,6.5,,2.0,0.0,75.0,4.3,,Yes,82.0,70.0, P ,
,7.0,1.0,,2.0,80.0%,,No,No,69.0,59.0,,
2593.0,8.2,2.0,2.0,0.0,72.0,4.8,1,,72.0,64.0, NotPlaced ,
5772.0,,2.0,,,88.0,4.7,No,Yes,58.0,87.0, NP ,
2672.0,,1.0,1.0,1.0,82.0,4.3,F,Yes,,82.0, NotPlaced ,
9801.0,7.5,1.0,2.0,1.0,72.0,,T,Yes,,73.0, NotPlaced ,
4474.0,7.8,0.0,2.0,0.0,,4.3,No,No,56.0,, Employed ,
9993.0,8.0,2.0,,2.0,,4.4,,Yes,75.0,72.0,,
4106.0,,1.0,,3.0,84.0,,Yes,No,,70.0, Placed ,
5787.0,,One,3.0,2.0,,3.9,0,Yes,74.0,83.0,,
,7.8,1.0,1.0,0.0,85.0,4.0,Yes,Yes,,, placed ,
,,,2.0,2.0,,4.7,Yes,Yes,70.0,, Yes ,
2422.0,7.5,One,1.0,,,4.2,yes,No,57.0,60.0,,
7835.0,,,3.0,1.0,Score: 76.0,4.1,no,Yes,55.0,,,
,8.3,2.0,3.0,2.0,90.0,4.8,Yes,Yes,,88.0, NotPlaced ,
2567.0,,1.0,1.0,0.0,68.0,4.8,,Yes,63.0,69.0, NotPlaced ,
3711.0,7.5,,1.0,,60.0,3.7,no,Yes,55.0,60.0, NotPlaced ,
484.0,approx 7.5,1.0,1.0,2.0,75.0,,False,Yes,,64.0, PLACED ,
7263.0,7.6,1.0,3.0,0.0,87.0,,No,Yes,66.0,84.0, Unemployed ,
1032.0,7.9,One,1.0,0.0,81.0,,N,No,61.0,68.0, P ,
1161.0,7.8,1.0,,,88.0,4.8,,Yes,77.0,87.0, Unemployed ,
5172.0,8.2,,1.0,1.0,78.0,3.6,Y,Yes,60.0,69.0, NotPlaced ,
4393.0,6.8,,1.0,0.0,67.0,,False,,,71.0, NP ,
1862.0,approx 7.4,1.0,1.0,1.0,69.0,4.2,,Yes,59.0,65.0, Unemployed ,
,approx 7.9,2.0,,,-1,,T,Yes,70.0,83.0, Placed ,
2704.0,7.3,One,,,-1,3.7,yes,,55.0,70.0, Not Placed ,
5201.0,6.9,1.0,3.0,0.0,-1,4.4,T,Yes,59.0,86.0,,
12.0,approx 7.9,,,2.0,90.0,4.8,,Yes,71.0,87.0, P ,
,-6.8,,1.0,,71.0,4.4,Yes,No,60.0,68.0, Not Placed ,
4148.0,,Two,3.0,,87.0,4.4,Yes,,83.0,84.0, No ,
8428.0,8.7,Two,3.0,2.0,-1,4.8,Yes,Yes,,, Placed ,
,8.5/10,1.0,,,,4.0,Yes,Yes,59.0,83.0, Yes ,
8655.0,-8.5,2.0,3.0,,88.0,4.8,,,68.0,88.0,,
,approx 8.5,Two,3.0,2.0,90.0,4.7,no,Yes,73.0,85.0, Employed ,
7073.0,7.4,1.0,2.0,1.0,77.0,4.3,no,Yes,55.0,, Unplaced ,
5891.0,6.9,Zero,1.0,0.0,72.0,4.4,,No,55.0,57.0,,
3237.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,84.0,88.0, Yes ,
5422.0,,1.0,,1.0,,4.6,1,Yes,72.0,84.0, NotPlaced ,
8342.0,,1.0,3.0,1.0,72.0,,,,55.0,, PLACED ,
6228.0,7.5,,2.0,1.0,,4.1,,,58.0,64.0,,
3878.0,6.6,1.0,1.0,0.0,66.0,3.5,No,,66.0,72.0, Not Placed ,
7530.0,8.3,1.0,1.0,2.0,90.0%,,Yes,,79.0,81.0, NP ,
1239.0,,One,3.0,,87.0,,No,Yes,,84.0, NP ,
3975.0,,0.0,1.0,0.0,-1,4.7,1,Yes,62.0,69.0, Placed ,
,8.7,,3.0,2.0,Score: 90.0,4.8,Yes,Yes,80.0,79.0, Placed ,
2041.0,,1.0,2.0,0.0,,3.7,0,No,55.0,59.0, Not Placed ,
7779.0,,1.0,1.0,1.0,74.0,3.8,Yes,No,69.0,76.0,,
8320.0,8.5,One,3.0,0.0,90.0,4.8,Yes,Yes,79.0,88.0, P ,
6319.0,7.7,,1.0,1.0,83.0,3.7,,Yes,55.0,, NotPlaced ,
7718.0,8.2,1.0,2.0,2.0,-1,4.0,True,,58.0,63.0,,
2357.0,7.5,One,1.0,0.0,66.0,4.1,N,No,63.0,60.0, P ,
3900.0,7.1,1.0,2.0,,,4.3,No,No,,67.0, Job ,
9294.0,7.4/10,0.0,,0.0,77.0,4.4,0,,61.0,65.0,,
1951.0,,1.0,1.0,0.0,77.0,,0,Yes,82.0,74.0, Unemployed ,
6132.0,8.7,1.0,3.0,1.0,90.0,,Yes,Yes,81.0,80.0,,
8044.0,8.2,0.0,,2.0,,4.5,No,Yes,81.0,85.0, Idle ,
2589.0,7.3,2.0,,,,4.8,Y,No,,69.0,,
,6.7,0.0,,0.0,70.0,3.0,Y,Yes,55.0,69.0, Not Placed ,
6038.0,7.6,1.0,,0.0,74.0,,No,No,56.0,, NotPlaced ,
5935.0,8.9,2.0,3.0,,90.0,,T,,71.0,84.0, PLACED ,
,8.6,2.0,3.0,2.0,84.0,4.6,,Yes,,85.0, Placed ,
4034.0,6.5,0.0,1.0,1.0,68.0,4.1,,No,,, NotPlaced ,
1451.0,6.9,Zero,,,Score: 81.0,4.2,,Yes,83.0,85.0,,
9986.0,8.5,Two,3.0,2.0,,4.8,False,Yes,81.0,80.0,,
7990.0,7.7/10,One,2.0,0.0,77.0,4.3,,,73.0,80.0, Placed ,
4902.0,8.4,,3.0,2.0,,4.8,,,74.0,, Employed ,
9047.0,7.1,One,,1.0,84.0,4.3,False,Yes,75.0,, Idle ,
6751.0,,Two,3.0,,87.0,4.6,Y,Yes,77.0,81.0, Unemployed ,
,7.4,One,,0.0,60.0,4.3,No,,61.0,75.0, PLACED ,
3061.0,8.2,2.0,2.0,,76.0,4.3,yes,,76.0,, Yes ,
8823.0,8.1,Zero,,1.0,88.0,3.8,,,72.0,,,
1980.0,8.3,Two,3.0,,88.0%,,No,Yes,82.0,, Employed ,
4903.0,-8.1,,3.0,0.0,77.0,4.1,No,Yes,70.0,84.0, Idle ,
3980.0,,2.0,,2.0,-1,4.8,Y,Yes,79.0,85.0, NP ,
8091.0,8.7,1.0,1.0,,82.0%,,Yes,Yes,74.0,87.0, NotPlaced ,
525.0,7.5,1.0,,,-1,4.2,True,Yes,72.0,71.0, NotPlaced ,
3784.0,7.9,,2.0,1.0,70.0,3.9,N,No,59.0,68.0,,
7155.0,8.0,1.0,3.0,,-1,,,Yes,87.0,70.0, placed ,
,7.9,0.0,2.0,0.0,,4.2,No,Yes,66.0,, NP ,
6880.0,7.3,Zero,3.0,0.0,70.0,4.3,No,No,,70.0, NP ,
5358.0,,1.0,2.0,0.0,,4.3,T,,,66.0, P ,
5414.0,-8.1,,3.0,0.0,88.0,4.0,,Yes,76.0,, No ,
7545.0,8.1,,,2.0,85.0,4.8,No,,,84.0, Placed ,
,6.5,0.0,3.0,,85.0%,,Yes,Yes,,, placed ,
,missing,,3.0,1.0,89.0%,4.8,Yes,Yes,81.0,67.0, Placed ,
9719.0,,1.0,1.0,0.0,79.0%,,No,Yes,,85.0, placed ,
199.0,7.6,1.0,1.0,1.0,82.0,,Yes,Yes,79.0,86.0, Unplaced ,
,-8.2,1.0,3.0,2.0,,4.3,No,,77.0,, Unplaced ,
7592.0,7.7,,1.0,0.0,75.0,4.0,,,61.0,71.0, Placed ,
3182.0,,1.0,3.0,1.0,,4.0,No,Yes,72.0,83.0, Placed ,
4762.0,7.2,1.0,2.0,0.0,75.0,4.2,,Yes,73.0,70.0, Placed ,
2891.0,,1.0,,1.0,,4.0,True,,,66.0, Unemployed ,
5368.0,8.1/10,2.0,3.0,0.0,86.0,4.3,Yes,Yes,73.0,81.0, Placed ,
7174.0,-6.8,0.0,1.0,,84.0,4.0,No,,80.0,69.0, NotPlaced ,
1555.0,7.6,,2.0,,,4.1,No,No,69.0,75.0,,
2400.0,7.7,1.0,1.0,0.0,Score: 72.0,4.2,,No,,63.0, NotPlaced ,
,7.8,1.0,1.0,1.0,76.0,4.8,True,No,59.0,70.0, NotPlaced ,
7696.0,,2.0,3.0,0.0,79.0,4.8,True,Yes,70.0,82.0, NotPlaced ,
5348.0,7.4,Zero,2.0,0.0,75.0,,T,Yes,55.0,71.0, Employed ,
88.0,-8.5,1.0,2.0,,Score: 79.0,3.9,,Yes,76.0,, NotPlaced ,
,6.6/10,1.0,1.0,0.0,,4.4,No,No,57.0,62.0, PLACED ,
5236.0,,1.0,,0.0,Score: 81.0,,Yes,Yes,69.0,74.0, NotPlaced ,
,missing,1.0,2.0,1.0,-1,4.2,0,,84.0,,,
5353.0,8.2,Two,2.0,,90.0,,0,Yes,73.0,, Unemployed ,
2584.0,8.7,2.0,3.0,2.0,90.0,4.8,Yes,Yes,81.0,80.0,,
7685.0,,,2.0,0.0,81.0,4.5,True,Yes,74.0,, Idle ,
2146.0,65.0,1.0,1.0,0.0,76.0,3.8,No,No,55.0,, No ,
2851.0,6.8,,2.0,0.0,67.0,3.2,T,No,55.0,68.0, NotPlaced ,
7668.0,,One,1.0,0.0,70.0,4.3,Yes,,76.0,69.0,,
5467.0,8.0,,3.0,2.0,90.0,4.8,,Yes,,, Employed ,
6219.0,6.8,1.0,1.0,0.0,74.0,4.0,,,66.0,69.0, Yes ,
9086.0,8.4,Two,,,90.0%,4.7,,Yes,89.0,, No ,
6858.0,8.4,,,2.0,88.0,,True,Yes,73.0,84.0,,
9687.0,8.4,2.0,1.0,0.0,90.0,,0,Yes,72.0,82.0, Placed ,
,7.0,Zero,1.0,,62.0,4.7,Yes,Yes,57.0,72.0, Idle ,
6930.0,,,1.0,1.0,63.0,4.6,No,No,55.0,,,
8163.0,7.7,Two,,2.0,Score: 87.0,,True,,DATA_SHIFT_ERROR,, Yes ,
9441.0,7.9,,2.0,0.0,,,No,Yes,,69.0, Unplaced ,
,8.2,2.0,3.0,2.0,,4.8,True,,,88.0,,
1756.0,8.1,,3.0,0.0,88.0%,4.5,No,,76.0,85.0, Placed ,
,7.5,1.0,2.0,2.0,,4.3,,Yes,76.0,85.0, No ,
7648.0,8.3,2.0,3.0,2.0,90.0,4.8,Yes,Yes,86.0,85.0, NotPlaced ,
5080.0,-8.4,2.0,,2.0,,4.8,no,Yes,80.0,85.0, Unemployed ,
,,1.0,1.0,0.0,,4.4,No,Yes,55.0,68.0, NotPlaced ,
8780.0,8.4,Zero,1.0,0.0,Score: 85.0,,,Yes,57.0,71.0, Yes ,
2402.0,,One,2.0,0.0,72.0,4.2,,,63.0,, NotPlaced ,
9684.0,,,,2.0,90.0,4.8,False,Yes,,, Placed ,
,-8.6,Two,3.0,2.0,,4.6,Yes,Yes,,86.0,,
,6.7,One,1.0,0.0,Score: 75.0,4.2,No,,56.0,, Unemployed ,
4027.0,,,2.0,3.0,Score: 77.0,4.8,Yes,Yes,67.0,80.0, NotPlaced ,
,7.3,1.0,2.0,0.0,,4.2,,No,,69.0, NotPlaced ,
4399.0,7.1,1.0,2.0,2.0,81.0,4.8,1,Yes,70.0,84.0, Not Placed ,
3555.0,8.7,Two,,2.0,73.0,4.1,no,Yes,58.0,66.0, Placed ,
,8.4,2.0,3.0,1.0,84.0%,4.3,Yes,Yes,81.0,87.0, placed ,
6822.0,7.8,0.0,2.0,2.0,77.0%,3.6,Y,Yes,64.0,72.0, Idle ,
2447.0,8.4/10,,1.0,1.0,88.0%,4.8,Yes,Yes,,, NotPlaced ,
9367.0,6.5,1.0,2.0,,,4.0,no,Yes,69.0,65.0, PLACED ,
,8.1,1.0,3.0,2.0,90.0,4.2,Yes,Yes,81.0,86.0, Placed ,
8671.0,,0.0,3.0,0.0,87.0,4.1,F,Yes,77.0,, Placed ,
2162.0,7.4,,2.0,,,4.7,0,Yes,,65.0, P ,
5937.0,6.8,One,1.0,0.0,82.0,3.8,0,No,,65.0,,
8138.0,8.1,2.0,,1.0,,,,Yes,74.0,84.0,,
7932.0,,1.0,1.0,0.0,84.0,4.5,No,,,68.0,,
2282.0,,1.0,,0.0,,3.9,Yes,,55.0,67.0, Placed ,
3812.0,missing,0.0,1.0,0.0,77.0,4.6,,,79.0,61.0, NotPlaced ,
2173.0,7.8,1.0,2.0,0.0,71.0,3.7,yes,Yes,82.0,64.0, NP ,
7246.0,8.2,1.0,1.0,,76.0,4.8,1,,,82.0, NotPlaced ,
1213.0,,One,,2.0,90.0,4.8,N,Yes,85.0,86.0, Placed ,
4362.0,,One,,1.0,76.0%,4.8,F,Yes,,65.0, Job ,
890.0,7.6,1.0,3.0,1.0,,4.8,No,No,DATA_SHIFT_ERROR,82.0, No ,
9947.0,7.5,,,1.0,68.0,3.6,,Yes,55.0,65.0, NotPlaced ,
7671.0,approx 8.4,2.0,,2.0,,4.8,Yes,Yes,72.0,84.0, Employed ,
6620.0,7.2,0.0,1.0,,,4.3,No,Yes,58.0,59.0, NotPlaced ,
8920.0,8.7,Two,,0.0,89.0%,4.5,1,,78.0,, Unplaced ,
9725.0,7.7,1.0,1.0,0.0,72.0,4.1,True,No,61.0,68.0,,
,8.4,,1.0,0.0,87.0,4.8,No,Yes,71.0,82.0, Idle ,
4820.0,8.2,0.0,2.0,1.0,69.0,3.5,N,,58.0,64.0, NotPlaced ,
,8.7,1.0,2.0,,77.0,4.3,Yes,Yes,79.0,, Placed ,
5181.0,7.7,1.0,1.0,0.0,70.0,4.8,No,Yes,55.0,73.0,,
,8.4,2.0,,0.0,76.0,4.4,Yes,Yes,77.0,73.0, Placed ,
379.0,8.2,2.0,2.0,2.0,81.0,4.8,Yes,Yes,78.0,83.0, P ,
5552.0,8.0,Two,2.0,2.0,89.0,4.2,1,,82.0,84.0, NP ,
,6.6,Zero,1.0,0.0,71.0,3.8,No,Yes,,71.0, NotPlaced ,
2405.0,7.8,1.0,,0.0,81.0,,N,Yes,,, Employed ,
,6.5,,2.0,0.0,73.0%,4.1,Y,No,59.0,69.0, NotPlaced ,
3504.0,7.6,,,0.0,65.0,3.1,N,No,58.0,, Unemployed ,
2747.0,7.7,Two,3.0,0.0,71.0,3.8,No,No,73.0,74.0,,
1158.0,6.8,1.0,1.0,0.0,76.0,4.5,,No,55.0,65.0,,
6533.0,missing,One,1.0,,65.0,,No,Yes,61.0,74.0,,
9479.0,7.5,1.0,1.0,0.0,75.0,,,Yes,55.0,62.0, Idle ,
5982.0,7.5,Zero,1.0,,80.0,3.9,,Yes,61.0,62.0, Not Placed ,
3956.0,-6.5,1.0,,,-1,4.3,,Yes,63.0,,,
1768.0,,2.0,3.0,2.0,90.0,,Y,Yes,83.0,85.0, NotPlaced ,
2853.0,7.7,1.0,1.0,0.0,,4.2,No,No,55.0,66.0, Employed ,
5593.0,8.2,,3.0,2.0,90.0%,4.8,Yes,Yes,85.0,77.0, Placed ,
,86.0,2.0,3.0,2.0,90.0,4.8,0,Yes,75.0,78.0, Placed ,
7554.0,missing,One,1.0,1.0,63.0,4.1,No,Yes,55.0,, Yes ,
4937.0,7.5,1.0,1.0,0.0,,3.7,No,,55.0,74.0, Placed ,
,missing,,,1.0,77.0,,,,55.0,, Placed ,
6693.0,74.0,One,2.0,2.0,78.0,,Yes,Yes,82.0,68.0,,
2908.0,7.5,One,1.0,1.0,,4.6,N,No,62.0,63.0, Employed ,
5498.0,7.4,0.0,2.0,0.0,73.0,,,Yes,55.0,71.0,,
132.0,6.5,One,1.0,1.0,72.0%,3.8,No,No,64.0,67.0, P ,
4581.0,7.8,,2.0,0.0,72.0,,Yes,Yes,,64.0,,
313.0,8.2,2.0,3.0,2.0,90.0%,4.6,Yes,,77.0,88.0, Placed ,
8565.0,73.0,0.0,1.0,,76.0,,T,No,63.0,70.0, NotPlaced ,
2996.0,8.1,One,1.0,,,,T,Yes,73.0,87.0, PLACED ,
2692.0,7.6,1.0,,0.0,Score: 80.0,,1,Yes,69.0,, P ,
6396.0,,2.0,3.0,2.0,-1,4.3,Yes,Yes,77.0,, placed ,
,8.1,Two,3.0,0.0,,4.3,True,Yes,82.0,, Not Placed ,
2221.0,6.5,One,2.0,3.0,77.0,4.4,Yes,No,64.0,80.0, NotPlaced ,
,7.7,One,,0.0,89.0%,4.8,,Yes,71.0,71.0,,
,,2.0,1.0,,73.0,4.5,F,No,64.0,79.0,,
,8.2,1.0,0.0,0.0,85.0,4.8,yes,Yes,72.0,66.0, placed ,
112.0,,One,3.0,1.0,81.0,4.2,,Yes,69.0,65.0, NotPlaced ,
6678.0,8.6,,3.0,1.0,-1,4.8,yes,Yes,71.0,83.0, No ,
4909.0,8.4,1.0,2.0,1.0,87.0,4.7,,Yes,76.0,,,
4895.0,,1.0,3.0,0.0,90.0,4.7,,Yes,80.0,, Job ,
8711.0,8.5,,2.0,2.0,Score: 74.0,,1,Yes,83.0,79.0, placed ,
5050.0,8.0,One,1.0,1.0,,4.2,Yes,Yes,78.0,79.0, PLACED ,
,8.5,1.0,3.0,1.0,90.0,4.8,,Yes,80.0,67.0, Employed ,
6056.0,,,3.0,1.0,,3.9,F,Yes,70.0,85.0,,
188.0,7.5,,,0.0,76.0,4.3,No,Yes,73.0,79.0, NotPlaced ,
4815.0,,1.0,3.0,0.0,82.0,4.6,N,Yes,73.0,, Unemployed ,
7135.0,6.5,Zero,2.0,,84.0,4.8,Y,,,69.0, P ,
1450.0,7.3,One,2.0,,Score: 90.0,4.4,yes,Yes,64.0,83.0, Placed ,
,8.1/10,2.0,3.0,2.0,,4.8,Y,Yes,76.0,, Yes ,
2009.0,,2.0,3.0,0.0,,4.8,T,,85.0,, Placed ,
7992.0,6.5,0.0,3.0,2.0,84.0,4.6,False,Yes,90.0,84.0,,
2100.0,8.1,1.0,,3.0,89.0,4.8,,,,86.0, P ,
9879.0,7.6,,3.0,1.0,79.0,4.8,,Yes,67.0,,,
1385.0,8.3,1.0,2.0,0.0,73.0,3.6,True,,57.0,71.0,,
9596.0,approx 7.0,One,3.0,1.0,80.0,,Yes,Yes,59.0,68.0,,
43.0,67.0,,,1.0,72.0%,,0,No,55.0,, NotPlaced ,
,6.5,One,,0.0,86.0,,Yes,Yes,55.0,66.0,,
2860.0,7.6,,3.0,0.0,78.0,4.8,,,74.0,87.0, Placed ,
,-6.6,One,1.0,0.0,-1,4.1,1,,DATA_SHIFT_ERROR,, Job ,
16.0,,Zero,2.0,,,,,No,63.0,66.0, NotPlaced ,
,7.9,2.0,1.0,1.0,81.0,4.8,False,No,55.0,63.0, Placed ,
2590.0,8.5,2.0,,2.0,,4.7,,Yes,,82.0, NotPlaced ,
,7.9,Two,3.0,2.0,82.0,4.8,,,90.0,84.0, Idle ,
7111.0,8.5,2.0,3.0,,,4.8,,Yes,,86.0, placed ,
2020.0,7.4,,3.0,2.0,90.0,,0,Yes,79.0,83.0,,
8266.0,,2.0,3.0,2.0,89.0,4.8,False,No,,, NP ,
5684.0,8.4,1.0,3.0,2.0,,4.5,Yes,Yes,82.0,, Employed ,
,8.2,2.0,3.0,2.0,90.0,4.8,Yes,Yes,89.0,,,
,,,,2.0,-1,,Yes,No,78.0,77.0, Job ,
5139.0,,One,3.0,0.0,90.0,4.5,True,Yes,59.0,, Unplaced ,
3805.0,8.4,1.0,2.0,2.0,Score: 81.0,4.2,Yes,Yes,55.0,66.0, Placed ,
7865.0,6.5,,1.0,1.0,Score: 69.0,4.3,True,No,55.0,69.0, Yes ,
,6.5,0.0,2.0,1.0,Score: 87.0,,,Yes,74.0,88.0, Unemployed ,
3800.0,7.6,0.0,1.0,2.0,77.0,4.0,Yes,Yes,,82.0, NP ,
849.0,8.9,1.0,2.0,,77.0,,Yes,Yes,71.0,86.0,,
7930.0,8.5,1.0,2.0,,77.0,4.3,,,80.0,77.0,,
9190.0,8.5,2.0,3.0,,84.0,4.5,,,74.0,86.0, NotPlaced ,
6398.0,8.6,2.0,3.0,,76.0%,4.8,no,Yes,68.0,80.0,,
161.0,6.5,,3.0,0.0,71.0,3.6,No,Yes,57.0,74.0, Placed ,
4785.0,7.7,1.0,3.0,2.0,87.0,,,Yes,70.0,88.0, NotPlaced ,
9164.0,8.2,0.0,,,,4.2,Yes,Yes,68.0,84.0, Not Placed ,
,7.6,One,3.0,,Score: 90.0,4.8,N,Yes,60.0,, Placed ,
745.0,8.4,1.0,1.0,2.0,81.0,3.9,Yes,Yes,64.0,84.0, Job ,
9262.0,,1.0,2.0,0.0,,4.2,No,No,DATA_SHIFT_ERROR,55.0,,
8598.0,8.3,2.0,,0.0,,4.8,,Yes,,72.0, Placed ,
2242.0,7.5,1.0,1.0,0.0,-1,4.1,False,Yes,82.0,, NotPlaced ,
,missing,1.0,,,,4.0,,No,,, PLACED ,
3057.0,6.5,1.0,,1.0,,3.9,,Yes,68.0,62.0, Not Placed ,
2652.0,7.6,Zero,,2.0,76.0,,F,Yes,78.0,84.0, Job ,
6032.0,,,1.0,,Score: 73.0,4.2,,Yes,55.0,69.0,,
,8.2,,,3.0,,4.8,,Yes,,86.0, Placed ,
,8.2,One,2.0,2.0,90.0,4.8,1,Yes,71.0,88.0, Unemployed ,
,,1.0,,2.0,-1,4.7,Yes,Yes,85.0,88.0, Placed ,
2061.0,7.1,,1.0,0.0,79.0,3.8,no,No,55.0,61.0, PLACED ,
9666.0,,0.0,1.0,0.0,,4.6,T,,69.0,63.0, NotPlaced ,
5791.0,,1.0,,0.0,80.0,4.4,Yes,,74.0,86.0, No ,
1329.0,,One,2.0,1.0,86.0,4.8,No,,,68.0,,
,8.4,0.0,3.0,2.0,Score: 88.0,4.7,Yes,Yes,70.0,70.0, Placed ,
7182.0,7.4,One,3.0,0.0,84.0,,Y,Yes,55.0,73.0, Employed ,
6761.0,missing,2.0,3.0,2.0,90.0,4.8,no,Yes,68.0,82.0, Employed ,
7225.0,7.7,One,2.0,0.0,82.0,4.4,Yes,Yes,,69.0, Yes ,
66.0,approx 8.0,Zero,3.0,0.0,68.0,,True,No,64.0,83.0, Not Placed ,
1788.0,8.2,One,3.0,,85.0,4.6,,Yes,86.0,78.0, Yes ,
,approx 6.5,1.0,3.0,,77.0,4.2,T,,78.0,81.0, NP ,
,7.6,0.0,1.0,1.0,,4.1,0,,55.0,58.0, Placed ,
6457.0,8.7,1.0,2.0,1.0,74.0,4.2,,Yes,,80.0, PLACED ,
7776.0,8.6,Two,,2.0,90.0,4.8,,Yes,85.0,81.0, Unemployed ,
6571.0,7.5,One,1.0,0.0,74.0,3.4,,Yes,57.0,, NotPlaced ,
9050.0,,2.0,3.0,,,4.7,Yes,Yes,,80.0, PLACED ,
,84.0,1.0,3.0,2.0,90.0,,Yes,Yes,88.0,84.0,,
6638.0,-7.6,,3.0,,,,,Yes,59.0,71.0, Placed ,
,6.9,1.0,2.0,0.0,Score: 70.0,4.3,F,,,71.0, Employed ,
5036.0,7.5,1.0,,0.0,60.0,3.9,1,No,55.0,69.0,,
1997.0,approx 7.7,1.0,2.0,0.0,79.0,4.1,Yes,Yes,66.0,72.0, Not Placed ,
8257.0,-8.0,,3.0,,88.0,,,Yes,78.0,83.0, P ,
1345.0,,Two,3.0,2.0,90.0,4.8,True,Yes,82.0,88.0, Idle ,
5770.0,7.6,1.0,3.0,2.0,84.0,4.6,F,Yes,67.0,86.0, Yes ,
8895.0,8.4,,3.0,2.0,,4.8,,Yes,84.0,87.0,,
2331.0,7.4,,2.0,1.0,,4.3,T,No,68.0,, Placed ,
9806.0,8.2,1.0,3.0,1.0,78.0,4.0,False,Yes,58.0,85.0, Placed ,
638.0,7.5,1.0,1.0,0.0,Score: 79.0,4.5,No,No,56.0,74.0,,
